32,2,0.17679558011049723,PokerFace@16,(Offer  bid:Bid[Pie: a909, ])
33,1,0.18232044198895028,LDAgent@15,(Offer  bid:Bid[Pie: a907, ])
33,2,0.18232044198895028,PokerFace@16,(Offer  bid:Bid[Pie: a930, ])
34,1,0.1878453038674033,LDAgent@15,(Offer  bid:Bid[Pie: a927, ])
34,2,0.1878453038674033,PokerFace@16,(Offer  bid:Bid[Pie: a896, ])
35,1,0.19337016574585636,LDAgent@15,(Offer  bid:Bid[Pie: a922, ])
35,2,0.19337016574585636,PokerFace@16,(Offer  bid:Bid[Pie: a965, ])
36,1,0.19889502762430938,LDAgent@15,(Offer  bid:Bid[Pie: a924, ])
36,2,0.19889502762430938,PokerFace@16,(Offer  bid:Bid[Pie: a996, ])
37,1,0.20441988950276244,LDAgent@15,(Offer  bid:Bid[Pie: a917, ])
37,2,0.20441988950276244,PokerFace@16,(Offer  bid:Bid[Pie: a889, ])
38,1,0.20994475138121546,LDAgent@15,(Offer  bid:Bid[Pie: a954, ])
38,2,0.20994475138121546,PokerFace@16,(Offer  bid:Bid[Pie: a906, ])
39,1,0.2154696132596685,LDAgent@15,(Offer  bid:Bid[Pie: a991, ])
39,2,0.2154696132596685,PokerFace@16,(Offer  bid:Bid[Pie: a871, ])
40,1,0.22099447513812154,LDAgent@15,(Offer  bid:Bid[Pie: a998, ])
40,2,0.22099447513812154,PokerFace@16,(Offer  bid:Bid[Pie: a977, ])
41,1,0.2265193370165746,LDAgent@15,(Offer  bid:Bid[Pie: a923, ])
41,2,0.2265193370165746,PokerFace@16,(Offer  bid:Bid[Pie: a940, ])
42,1,0.23204419889502761,LDAgent@15,(Offer  bid:Bid[Pie: a908, ])
42,2,0.23204419889502761,PokerFace@16,(Offer  bid:Bid[Pie: a908, ])
43,1,0.23756906077348067,LDAgent@15,(Offer  bid:Bid[Pie: a990, ])
43,2,0.23756906077348067,PokerFace@16,(Offer  bid:Bid[Pie: a877, ])
44,1,0.2430939226519337,LDAgent@15,(Offer  bid:Bid[Pie: a942, ])
44,2,0.2430939226519337,PokerFace@16,(Offer  bid:Bid[Pie: a871, ])
45,1,0.24861878453038674,LDAgent@15,(Offer  bid:Bid[Pie: a925, ])
45,2,0.24861878453038674,PokerFace@16,(Offer  bid:Bid[Pie: a890, ])
46,1,0.2541436464088398,LDAgent@15,(Offer  bid:Bid[Pie: a973, ])
46,2,0.2541436464088398,PokerFace@16,(Offer  bid:Bid[Pie: a868, ])
47,1,0.2596685082872928,LDAgent@15,(Offer  bid:Bid[Pie: a959, ])
47,2,0.2596685082872928,PokerFace@16,(Offer  bid:Bid[Pie: a965, ])
48,1,0.26519337016574585,LDAgent@15,(Offer  bid:Bid[Pie: a926, ])
48,2,0.26519337016574585,PokerFace@16,(Offer  bid:Bid[Pie: a948, ])
49,1,0.27071823204419887,LDAgent@15,(Offer  bid:Bid[Pie: a933, ])
49,2,0.27071823204419887,PokerFace@16,(Offer  bid:Bid[Pie: a944, ])
50,1,0.27624309392265195,LDAgent@15,(Offer  bid:Bid[Pie: a975, ])
50,2,0.27624309392265195,PokerFace@16,(Offer  bid:Bid[Pie: a924, ])
51,1,0.281767955801105,LDAgent@15,(Offer  bid:Bid[Pie: a925, ])
51,2,0.281767955801105,PokerFace@16,(Offer  bid:Bid[Pie: a905, ])
52,1,0.287292817679558,LDAgent@15,(Offer  bid:Bid[Pie: a910, ])
52,2,0.287292817679558,PokerFace@16,(Offer  bid:Bid[Pie: a864, ])
53,1,0.292817679558011,LDAgent@15,(Offer  bid:Bid[Pie: a944, ])
53,2,0.292817679558011,PokerFace@16,(Offer  bid:Bid[Pie: a863, ])
54,1,0.2983425414364641,LDAgent@15,(Offer  bid:Bid[Pie: a980, ])
54,2,0.2983425414364641,PokerFace@16,(Offer  bid:Bid[Pie: a985, ])
55,1,0.30386740331491713,LDAgent@15,(Offer  bid:Bid[Pie: a928, ])
55,2,0.30386740331491713,PokerFace@16,(Offer  bid:Bid[Pie: a861, ])
56,1,0.30939226519337015,LDAgent@15,(Offer  bid:Bid[Pie: a942, ])
56,2,0.30939226519337015,PokerFace@16,(Offer  bid:Bid[Pie: a892, ])
57,1,0.3149171270718232,LDAgent@15,(Offer  bid:Bid[Pie: a920, ])
57,2,0.3149171270718232,PokerFace@16,(Offer  bid:Bid[Pie: a942, ])
58,1,0.32044198895027626,LDAgent@15,(Offer  bid:Bid[Pie: a965, ])
58,2,0.32044198895027626,PokerFace@16,(Offer  bid:Bid[Pie: a936, ])
59,1,0.3259668508287293,LDAgent@15,(Offer  bid:Bid[Pie: a970, ])
59,2,0.3259668508287293,PokerFace@16,(Offer  bid:Bid[Pie: a950, ])
60,1,0.3314917127071823,LDAgent@15,(Offer  bid:Bid[Pie: a980, ])
60,2,0.3314917127071823,PokerFace@16,(Offer  bid:Bid[Pie: a931, ])
61,1,0.3370165745856354,LDAgent@15,(Offer  bid:Bid[Pie: a900, ])
61,2,0.3370165745856354,PokerFace@16,(Offer  bid:Bid[Pie: a882, ])
62,1,0.3425414364640884,LDAgent@15,(Offer  bid:Bid[Pie: a908, ])
62,2,0.3425414364640884,PokerFace@16,(Offer  bid:Bid[Pie: a901, ])
63,1,0.34806629834254144,LDAgent@15,(Offer  bid:Bid[Pie: a915, ])
63,2,0.34806629834254144,PokerFace@16,(Offer  bid:Bid[Pie: a939, ])
64,1,0.35359116022099446,LDAgent@15,(Offer  bid:Bid[Pie: a955, ])
64,2,0.35359116022099446,PokerFace@16,(Offer  bid:Bid[Pie: a990, ])
65,1,0.35911602209944754,LDAgent@15,(Offer  bid:Bid[Pie: a991, ])
65,2,0.35911602209944754,PokerFace@16,(Offer  bid:Bid[Pie: a859, ])
66,1,0.36464088397790057,LDAgent@15,(Offer  bid:Bid[Pie: a950, ])
66,2,0.36464088397790057,PokerFace@16,(Offer  bid:Bid[Pie: a955, ])
67,1,0.3701657458563536,LDAgent@15,(Offer  bid:Bid[Pie: a980, ])
67,2,0.3701657458563536,PokerFace@16,(Offer  bid:Bid[Pie: a907, ])
68,1,0.3756906077348066,LDAgent@15,(Offer  bid:Bid[Pie: a938, ])
68,2,0.3756906077348066,PokerFace@16,(Offer  bid:Bid[Pie: a960, ])
69,1,0.3812154696132597,LDAgent@15,(Offer  bid:Bid[Pie: a952, ])
69,2,0.3812154696132597,PokerFace@16,(Offer  bid:Bid[Pie: a916, ])
70,1,0.3867403314917127,LDAgent@15,(Offer  bid:Bid[Pie: a956, ])
70,2,0.3867403314917127,PokerFace@16,(Offer  bid:Bid[Pie: a867, ])
71,1,0.39226519337016574,LDAgent@15,(Offer  bid:Bid[Pie: a909, ])
71,2,0.39226519337016574,PokerFace@16,(Offer  bid:Bid[Pie: a957, ])
72,1,0.39779005524861877,LDAgent@15,(Offer  bid:Bid[Pie: a920, ])
72,2,0.39779005524861877,PokerFace@16,(Offer  bid:Bid[Pie: a852, ])
73,1,0.40331491712707185,LDAgent@15,(Offer  bid:Bid[Pie: a989, ])
73,2,0.40331491712707185,PokerFace@16,(Offer  bid:Bid[Pie: a999, ])
74,1,0.4088397790055249,LDAgent@15,(Offer  bid:Bid[Pie: a987, ])
74,2,0.4088397790055249,PokerFace@16,(Offer  bid:Bid[Pie: a981, ])
75,1,0.4143646408839779,LDAgent@15,(Offer  bid:Bid[Pie: a904, ])
75,2,0.4143646408839779,PokerFace@16,(Offer  bid:Bid[Pie: a910, ])
76,1,0.4198895027624309,LDAgent@15,(Offer  bid:Bid[Pie: a962, ])
76,2,0.4198895027624309,PokerFace@16,(Offer  bid:Bid[Pie: a989, ])
77,1,0.425414364640884,LDAgent@15,(Offer  bid:Bid[Pie: a938, ])
77,2,0.425414364640884,PokerFace@16,(Offer  bid:Bid[Pie: a977, ])
78,1,0.430939226519337,LDAgent@15,(Offer  bid:Bid[Pie: a988, ])
78,2,0.430939226519337,PokerFace@16,(Offer  bid:Bid[Pie: a939, ])
79,1,0.43646408839779005,LDAgent@15,(Offer  bid:Bid[Pie: a904, ])
79,2,0.43646408839779005,PokerFace@16,(Offer  bid:Bid[Pie: a989, ])
80,1,0.4419889502762431,LDAgent@15,(Offer  bid:Bid[Pie: a921, ])
80,2,0.4419889502762431,PokerFace@16,(Offer  bid:Bid[Pie: a906, ])
81,1,0.44751381215469616,LDAgent@15,(Offer  bid:Bid[Pie: a979, ])
81,2,0.44751381215469616,PokerFace@16,(Offer  bid:Bid[Pie: a966, ])
82,1,0.4530386740331492,LDAgent@15,(Offer  bid:Bid[Pie: a990, ])
82,2,0.4530386740331492,PokerFace@16,(Offer  bid:Bid[Pie: a880, ])
83,1,0.4585635359116022,LDAgent@15,(Offer  bid:Bid[Pie: a945, ])
83,2,0.4585635359116022,PokerFace@16,(Offer  bid:Bid[Pie: a892, ])
84,1,0.46408839779005523,LDAgent@15,(Offer  bid:Bid[Pie: a936, ])
84,2,0.46408839779005523,PokerFace@16,(Offer  bid:Bid[Pie: a977, ])
85,1,0.4696132596685083,LDAgent@15,(Offer  bid:Bid[Pie: a935, ])
85,2,0.4696132596685083,PokerFace@16,(Offer  bid:Bid[Pie: a852, ])
86,1,0.47513812154696133,LDAgent@15,(Offer  bid:Bid[Pie: a933, ])
86,2,0.47513812154696133,PokerFace@16,(Offer  bid:Bid[Pie: a921, ])
87,1,0.48066298342541436,LDAgent@15,(Offer  bid:Bid[Pie: a912, ])
87,2,0.48066298342541436,PokerFace@16,(Offer  bid:Bid[Pie: a857, ])
88,1,0.4861878453038674,LDAgent@15,(Offer  bid:Bid[Pie: a925, ])
88,2,0.4861878453038674,PokerFace@16,(Offer  bid:Bid[Pie: a998, ])
89,1,0.49171270718232046,LDAgent@15,(Offer  bid:Bid[Pie: a969, ])
89,2,0.49171270718232046,PokerFace@16,(Offer  bid:Bid[Pie: a949, ])
90,1,0.4972375690607735,LDAgent@15,(Offer  bid:Bid[Pie: a923, ])
90,2,0.4972375690607735,PokerFace@16,(Offer  bid:Bid[Pie: a868, ])
91,1,0.5027624309392266,LDAgent@15,(Offer  bid:Bid[Pie: a987, ])
91,2,0.5027624309392266,PokerFace@16,(Offer  bid:Bid[Pie: a987, ])
92,1,0.5082872928176796,LDAgent@15,(Offer  bid:Bid[Pie: a966, ])
92,2,0.5082872928176796,PokerFace@16,(Offer  bid:Bid[Pie: a911, ])
93,1,0.5138121546961326,LDAgent@15,(Offer  bid:Bid[Pie: a966, ])
93,2,0.5138121546961326,PokerFace@16,(Offer  bid:Bid[Pie: a869, ])
94,1,0.5193370165745856,LDAgent@15,(Offer  bid:Bid[Pie: a887, ])
94,2,0.5193370165745856,PokerFace@16,(Offer  bid:Bid[Pie: a968, ])
95,1,0.5248618784530387,LDAgent@15,(Accept  bid:Bid[Pie: a968, ])
agreement,Bid[Pie: a968, ],0.968,0.968
